plant_id,raw_plant_id,canonical_key,canonical_scientific_name,family_name,source_name,source_url,retrieved_at
5eb02004-fb3d-5f01-bf78-7973d0270dc3,256,gbif:2925788,Heliotropium indicum L.,Heliotropiaceae,KNApSAcK World,https://www.gbif.org/species/2925788,2026-06-02T16:45:51+00:00
d1ebcc6d-9f4f-5e67-b9dd-ad478bf17856,409,gbif:2926672,Pogostemon cablin (Blanco) Benth.,Lamiaceae,KNApSAcK World,https://www.gbif.org/species/2926672,2026-06-02T16:45:52+00:00
0854a2b6-6971-5c6e-bcbd-f3cecb691b95,357,gbif:2927096,Ocimum basilicum L.,Lamiaceae,KNApSAcK World,https://www.gbif.org/species/2927096,2026-06-02T16:45:52+00:00
f2880fa9-8ead-51f1-ac51-57becfb05448,358,gbif:2927100,Ocimum tenuiflorum L.,Lamiaceae,KNApSAcK World,https://www.gbif.org/species/2927100,2026-06-02T16:45:52+00:00
2e7b23b2-8822-5f8b-b469-fcc4ef6912b5,326,gbif:2927192,Mentha arvensis L.,Lamiaceae,KNApSAcK World,https://www.gbif.org/species/2927192,2026-06-02T16:45:51+00:00
6c6ccc77-d2e7-5843-b6ae-355e75208af6,275,gbif:2928525,Ipomoea aquatica Forssk.,Convolvulaceae,KNApSAcK World,https://www.gbif.org/species/2928525,2026-06-02T16:45:51+00:00
c36925b7-9b60-52f2-a761-475471c5965d,277,gbif:2928531,Ipomoea cairica (L.) Sweet,Convolvulaceae,KNApSAcK World,https://www.gbif.org/species/2928531,2026-06-02T16:45:51+00:00
138e60b9-7feb-552a-9256-e60cbe794341,276,gbif:2928551,Ipomoea batatas (L.) Lam.,Convolvulaceae,KNApSAcK World,https://www.gbif.org/species/2928551,2026-06-02T16:45:51+00:00
c5e8388a-e6b8-5723-9997-d1c5eb953650,421,gbif:2928562,Ipomoea quamoclit L.,Convolvulaceae,KNApSAcK World,https://www.gbif.org/species/2928562,2026-06-02T16:45:51+00:00
8a0bed64-546e-57fd-94c4-b0197c56b630,169,gbif:2928747,Datura metel L.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2928747,2026-06-02T16:45:51+00:00
935d1b37-a8f3-5901-9b26-69c29cac395d,170,gbif:2928751,Datura stramonium L.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2928751,2026-06-02T16:45:51+00:00
f31e3be3-f1ba-502c-9c13-862c80eabddc,171,gbif:2928753,Datura stramonium var. tatula (L.) Torr.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2928753,2026-06-02T16:45:51+00:00
021f486c-9a50-5cc2-ae22-bdb5f380427f,353,gbif:2928774,Nicotiana tabacum L.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2928774,2026-06-02T16:45:52+00:00
e0eebf3a-d8a8-5f9e-83f0-e1ce7c13d71a,463,gbif:2930137,Solanum lycopersicum L.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2930137,2026-06-02T16:45:52+00:00
493a8c4b-3b61-511b-9d08-555347344dec,467,gbif:2930262,Solanum tuberosum L.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2930262,2026-06-02T16:45:52+00:00
c8d17433-cf8f-508e-ad1e-4803a952dedd,464,gbif:2930617,Solanum melongena L.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2930617,2026-06-02T16:45:52+00:00
04aaf9c0-d503-5693-b9d2-afdb9178d95f,466,gbif:2932389,Solanum torvum Sw.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2932389,2026-06-02T16:45:52+00:00
c477b8f8-e78f-5e79-a309-76b5966d0a24,96,gbif:2932944,Capsicum annuum L.,Solanaceae,KNApSAcK World,https://www.gbif.org/species/2932944,2026-06-02T16:45:51+00:00
ac804791-0638-5b18-aa76-e712c711b543,415,gbif:2944683,Psophocarpus tetragonolobus (L.) DC.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2944683,2026-06-02T16:45:52+00:00
6b7427f2-8c69-5cc5-a343-9008168c36be,136,gbif:2946519,Clitoria ternatea L.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2946519,2026-06-02T16:45:51+00:00
1ea07dd2-99fd-5ef6-b7c1-88e614a6f857,174,gbif:2947483,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2947483,2026-06-02T16:45:51+00:00
0e9b2ea8-ea18-5726-9710-30d9dc11e306,211,gbif:2951871,Euchresta horsfieldii (Lesch.) Benn.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2951871,2026-06-02T16:45:51+00:00
61951194-1031-5191-89f5-060538998d44,378,gbif:2952775,Peltophorum pterocarpum (DC.) Backer ex K.Heyne,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2952775,2026-06-02T16:45:52+00:00
08f944e4-e577-5111-93c9-66049e72e970,66,gbif:2953871,Bauhinia purpurea L.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2953871,2026-06-02T16:45:51+00:00
a75c93bd-bf17-5642-b2a7-8cefcad530a6,106,gbif:2956905,Senna siamea (Lam.) H.S.Irwin & Barneby,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2956905,2026-06-02T16:45:52+00:00
1650f96d-00e3-5d68-9e06-358134624a4d,453,gbif:2956947,Senna alata (L.) Roxb.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2956947,2026-06-02T16:45:52+00:00
0b96eb85-e853-5640-887c-a1eebeaee223,454,gbif:2957379,Senna sophera (L.) Roxb.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2957379,2026-06-02T16:45:52+00:00
a61ad6fb-bf3a-5493-9caa-a36e5cef7ba3,455,gbif:2957728,Senna tora (L.) Roxb.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2957728,2026-06-02T16:45:52+00:00
4f38415e-40f7-5caf-8b56-2f68ffc8759f,104,gbif:2957966,Senna occidentalis (L.) Link,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2957966,2026-06-02T16:45:52+00:00
aa19c5ca-0e00-5de6-9341-d71848a7f4f1,105,gbif:2958032,Senna alexandrina Mill.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2958032,2026-06-02T16:45:52+00:00
f580fbea-c00f-5e4e-be19-3ba6641cb1fa,85,gbif:2958715,Caesalpinia pulcherrima (L.) Sw.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2958715,2026-06-02T16:45:51+00:00
7711a112-0b0f-54fd-b1fb-5648b924022d,86,gbif:2958871,Biancaea sappan (L.) Tod.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2958871,2026-06-02T16:45:51+00:00
ded4fc69-7c4a-5751-a164-4eb8c860b841,470,gbif:2958970,Sophora tomentosa L.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2958970,2026-06-02T16:45:52+00:00
f4acff8d-05f4-511b-b9e2-646dac5eec7c,274,gbif:2963211,Intsia bijuga (Colebr.) Kuntze,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2963211,2026-06-02T16:45:51+00:00
d735cf31-61e2-5cd7-b833-25f2766538c8,482,gbif:2963569,Styphnolobium japonicum (L.) Schott,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2963569,2026-06-02T16:45:52+00:00
3201baaf-b192-5961-90f7-0fce9a80b844,244,gbif:2965732,Glycyrrhiza glabra L.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2965732,2026-06-02T16:45:51+00:00
f1ef47b5-d5f2-5b42-9c6b-157b895b1928,410,gbif:2965911,Pongamia pinnata (L.) Pierre,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2965911,2026-06-02T16:45:52+00:00
ace8788d-0e5e-527f-bdfd-fd2b3354a299,334,gbif:2969284,Mimosa pudica L.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2969284,2026-06-02T16:45:51+00:00
beeec76b-4163-5a33-9b6a-086fce655b15,309,gbif:2970418,Leucaena leucocephala (Lam.) de Wit,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2970418,2026-06-02T16:45:51+00:00
8bf9b08c-1def-591a-9bcc-ca4b6255e877,458,gbif:2970648,Sesbania sesban (L.) Merr.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2970648,2026-06-02T16:45:52+00:00
fbf093e8-9305-52ea-8d99-0c7aef404821,273,gbif:2972043,Indigofera tinctoria L.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2972043,2026-06-02T16:45:51+00:00
5313be9b-a3c2-54f6-849f-079a6e2e8399,17,gbif:2973197,Albizia chinensis (Osbeck) Merr.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2973197,2026-06-02T16:45:51+00:00
72a69b6a-2a5a-57f6-8aed-609d5e8737b8,367,gbif:2974683,Pachyrhizus erosus (L.) Urb.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2974683,2026-06-02T16:45:52+00:00
afc8d2f6-c66c-59e7-831c-adbebb9154c7,495,gbif:2975768,Tamarindus indica L.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2975768,2026-06-02T16:45:52+00:00
b84f723c-bf5d-53b2-810e-e058fb04d17a,202,gbif:2976244,Entada phaseoloides (L.) Merr.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2976244,2026-06-02T16:45:51+00:00
a65d370e-3d44-5656-866f-1ae48465e869,417,gbif:2977636,Pueraria montana (Lour.) Merr.,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2977636,2026-06-02T16:45:52+00:00
0b821a53-15d0-51ac-ab9f-bbf033aba403,521,gbif:2982380,Vigna radiata (L.) R.Wilczek,Fabaceae,KNApSAcK World,https://www.gbif.org/species/2982380,2026-06-02T16:45:52+00:00
4ac4ff2c-f5ca-5521-9d94-9fa1af9c1600,508,gbif:2984508,Trema orientale (L.) Blume,Cannabaceae,KNApSAcK World,https://www.gbif.org/species/2984508,2026-06-02T16:45:52+00:00
96801dd1-e4f3-538e-84d6-092f1f2558f2,54,gbif:2984565,Artocarpus heterophyllus Lam.,Moraceae,KNApSAcK World,https://www.gbif.org/species/2984565,2026-06-02T16:45:51+00:00
fd3502a4-775b-5aa2-99ec-914e733b3ba9,53,gbif:2984573,Artocarpus altilis (Parkinson) Fosberg,Moraceae,KNApSAcK World,https://www.gbif.org/species/2984573,2026-06-02T16:45:51+00:00
9c6c6d9c-c72a-5da6-b688-ece5e74c3643,294,gbif:2985930,Kalanchoe pinnata (Lam.) Pers.,Crassulaceae,KNApSAcK World,https://www.gbif.org/species/2985930,2026-06-02T16:45:51+00:00
b2a8b027-a1d7-5809-9821-2bd49821225c,293,gbif:2985936,Kalanchoe daigremontiana Raym.-Hamet & H.Perrier,Crassulaceae,KNApSAcK World,https://www.gbif.org/species/2985936,2026-06-02T16:45:51+00:00
9f42f190-4be1-5d33-a0d2-e30e29beee87,265,gbif:2985994,Hydrangea macrophylla (Thunb.) Ser.,Hydrangeaceae,KNApSAcK World,https://www.gbif.org/species/2985994,2026-06-02T16:45:51+00:00
0e748d0a-af8c-5fbb-9bd0-228b3e989f08,317,gbif:3001509,Malus sylvestris Mill.,Rosaceae,KNApSAcK World,https://www.gbif.org/species/3001509,2026-06-02T16:45:51+00:00
b5fa32ed-8242-5d7a-8f12-a410f41c6f22,436,gbif:3005039,Rosa chinensis Jacq.,Rosaceae,KNApSAcK World,https://www.gbif.org/species/3005039,2026-06-02T16:45:52+00:00
99607ef4-ad69-5040-8dd3-7161d4b593e4,58,gbif:3033077,Aucuba japonica Thunb.,Garryaceae,KNApSAcK World,https://www.gbif.org/species/3033077,2026-06-02T16:45:51+00:00
49867f51-dd80-51c0-98ed-db93c19f61ff,123,gbif:3033937,Cissampelos pareira L.,Menispermaceae,KNApSAcK World,https://www.gbif.org/species/3033937,2026-06-02T16:45:51+00:00
10e0f3db-b4c4-5905-8698-f70b0bc2a5a6,310,gbif:3033977,Litsea cubeba (Lour.) Pers.,Lauraceae,KNApSAcK World,https://www.gbif.org/species/3033977,2026-06-02T16:45:51+00:00
e342c05d-fcd6-5b98-9137-607e65c8aa78,118,gbif:3033985,Cinnamomum burmanni (Nees & T.Nees) Blume,Lauraceae,KNApSAcK World,https://www.gbif.org/species/3033985,2026-06-02T16:45:51+00:00
01a5cbee-6a28-5eef-bcd5-ed97d8b74360,121,gbif:3033987,Cinnamomum verum J.Presl,Lauraceae,KNApSAcK World,https://www.gbif.org/species/3033987,2026-06-02T16:45:51+00:00
b8f9bf63-1cd0-5aa4-8301-d1e7cc6f12b6,119,gbif:3033991,Cinnamomum camphora (L.) J.Presl,Lauraceae,KNApSAcK World,https://www.gbif.org/species/3033991,2026-06-02T16:45:51+00:00
f16ce650-01b2-5d6d-ac4c-bcb37111e677,108,gbif:3033999,Cassytha filiformis L.,Lauraceae,KNApSAcK World,https://www.gbif.org/species/3033999,2026-06-02T16:45:51+00:00
0833026e-d05d-51b3-8fbc-444d151b65ec,380,gbif:3034046,Persea americana Mill.,Lauraceae,KNApSAcK World,https://www.gbif.org/species/3034046,2026-06-02T16:45:52+00:00
ccb63bb3-cf7e-5c58-b0ed-13b75135b29e,114,gbif:3034128,Centella asiatica (L.) Urb.,Apiaceae,KNApSAcK World,https://www.gbif.org/species/3034128,2026-06-02T16:45:51+00:00
2c44d835-2866-547f-8a65-df652a779b8f,206,gbif:3034425,Eryngium foetidum L.,Apiaceae,KNApSAcK World,https://www.gbif.org/species/3034425,2026-06-02T16:45:51+00:00
e0f458e4-5fb7-501d-b992-b06f066c5d03,172,gbif:3034742,Daucus carota L.,Apiaceae,KNApSAcK World,https://www.gbif.org/species/3034742,2026-06-02T16:45:51+00:00
bf076fde-a7e0-5586-9966-87c36b88bdcd,153,gbif:3034775,Cuminum cyminum L.,Apiaceae,KNApSAcK World,https://www.gbif.org/species/3034775,2026-06-02T16:45:51+00:00
b86d52ec-bc9f-5cc2-846d-93c37bcd3157,146,gbif:3034871,Coriandrum sativum L.,Apiaceae,KNApSAcK World,https://www.gbif.org/species/3034871,2026-06-02T16:45:51+00:00
32db5868-6422-5fc4-aadb-90479c36369d,233,gbif:3034922,Foeniculum vulgare Mill.,Apiaceae,KNApSAcK World,https://www.gbif.org/species/3034922,2026-06-02T16:45:51+00:00
2a2bb525-2b32-5550-a721-51d0ea347405,80,gbif:3042845,Brassica oleracea L.,Brassicaceae,KNApSAcK World,https://www.gbif.org/species/3042845,2026-06-02T16:45:51+00:00
41a118d6-4ccc-5bac-9050-58c4fdec73a0,342,gbif:3054181,Moringa oleifera Lam.,Moringaceae,KNApSAcK World,https://www.gbif.org/species/3054181,2026-06-02T16:45:52+00:00
4c6f2854-9619-511c-80ff-7cff5279ed3d,250,gbif:3054227,Gynandropsis gynandra (L.) Briq.,Cleomaceae,KNApSAcK World,https://www.gbif.org/species/3054227,2026-06-02T16:45:51+00:00
90bc8715-c8d3-5086-8b8b-d2266b129400,7,gbif:3056259,Acalypha indica L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3056259,2026-06-02T16:45:51+00:00
7ac2cebc-918e-51ad-b944-ce5654c6214f,6,gbif:3056375,Acalypha hispida Burm.f.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3056375,2026-06-02T16:45:51+00:00
90a8d5d1-8291-559e-8452-3ee469ab365e,150,gbif:3057656,Croton tiglium L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3057656,2026-06-02T16:45:51+00:00
d0f987f7-f9dc-532c-9741-c085c58d4025,318,gbif:3060998,Manihot esculenta Crantz,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3060998,2026-06-02T16:45:51+00:00
8d6c4982-26c0-563e-a2ce-ff55e50ac988,217,gbif:3064495,Euphorbia heterophylla L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3064495,2026-06-02T16:45:51+00:00
c87a5f74-dd81-5606-a617-8873959671c7,220,gbif:3064865,Euphorbia neriifolia L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3064865,2026-06-02T16:45:51+00:00
e96e6944-2ec3-5239-bb61-4888dfedf10a,222,gbif:3066465,Euphorbia pulcherrima Willd. ex Klotzsch,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3066465,2026-06-02T16:45:51+00:00
3e52c52d-17a9-51ab-92bd-9f3ea0d5defe,219,gbif:3067157,Euphorbia milii Des Moul.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3067157,2026-06-02T16:45:51+00:00
64b5a549-24de-577d-9328-9b6740919dae,221,gbif:3067891,Euphorbia prostrata Aiton,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3067891,2026-06-02T16:45:51+00:00
e95872e0-c0b5-5fe2-815a-34da82188a6c,218,gbif:3068937,Euphorbia hirta L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3068937,2026-06-02T16:45:51+00:00
6c9ccae8-4a53-529c-a4b2-a4158bd84c35,377,gbif:3069168,Euphorbia tithymaloides L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3069168,2026-06-02T16:45:51+00:00
781384f7-6a6e-5882-9779-912b8b2ff2e8,223,gbif:3069353,Euphorbia tirucalli L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3069353,2026-06-02T16:45:51+00:00
2d8555e8-ced4-5bfa-b79d-fbc8d61eb517,216,gbif:3069535,Euphorbia antiquorum L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3069535,2026-06-02T16:45:51+00:00
330ce16f-69c4-5527-9724-517e85fb5fa3,257,gbif:3071171,Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3071171,2026-06-02T16:45:51+00:00
5fe22218-bb94-5a44-ab78-0c539e0db194,196,gbif:3071462,Elateriospermum tapos Blume,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3071462,2026-06-02T16:45:51+00:00
31c70734-4d61-5fc1-b0ba-49f7e87cec76,225,gbif:3071702,Excoecaria agallocha L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3071702,2026-06-02T16:45:51+00:00
ec2ec3e2-8ba4-5570-96eb-b0106295f3b9,226,gbif:3071716,Excoecaria cochinchinensis Lour.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3071716,2026-06-02T16:45:51+00:00
26c2c50b-d350-5022-b5ca-80fa9a0a5093,287,gbif:3072900,Jatropha gossypiifolia L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3072900,2026-06-02T16:45:51+00:00
2de7a6a7-1e52-50a0-9374-06507220488f,285,gbif:3072953,Jatropha curcas L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3072953,2026-06-02T16:45:51+00:00
57d2d54f-84f3-59be-9ca9-69a67d0358ce,288,gbif:3072985,Jatropha multifida L.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3072985,2026-06-02T16:45:51+00:00
75a36dd4-e72a-5c23-83e3-9f6e9a874e12,289,gbif:3073016,Jatropha podagrica Hook.,Euphorbiaceae,KNApSAcK World,https://www.gbif.org/species/3073016,2026-06-02T16:45:51+00:00
ff80e7c6-fd8d-53e1-846b-528f01e4363b,240,gbif:3080882,Glochidion rubrum Blume,Phyllanthaceae,KNApSAcK World,https://www.gbif.org/species/3080882,2026-06-02T16:45:51+00:00
cedd05e3-437d-50b7-ae97-6e1710d40d98,406,gbif:3082282,Plumbago zeylanica L.,Plumbaginaceae,KNApSAcK World,https://www.gbif.org/species/3082282,2026-06-02T16:45:52+00:00
61b44b71-407e-54b8-b729-fb3d55072a55,405,gbif:3082286,Plumbago indica L.,Plumbaginaceae,KNApSAcK World,https://www.gbif.org/species/3082286,2026-06-02T16:45:52+00:00
5f7a5eb0-dcad-5888-b76a-028366a7ef50,65,gbif:3083504,Basella alba L.,Basellaceae,KNApSAcK World,https://www.gbif.org/species/3083504,2026-06-02T16:45:51+00:00
e38ca312-df7f-5ddf-9572-393117818bbc,42,gbif:3083508,Anredera cordifolia (Ten.) Steenis,Basellaceae,KNApSAcK World,https://www.gbif.org/species/3083508,2026-06-02T16:45:51+00:00
09c167fb-5cb9-50ec-8087-eee2f9ca2c18,434,gbif:3084027,Rivina humilis L.,Phytolaccaceae,KNApSAcK World,https://www.gbif.org/species/3084027,2026-06-02T16:45:52+00:00
d209b533-9d00-58a5-814a-157a9c443927,494,gbif:3084670,Talinum fruticosum (L.) Juss.,Talinaceae,KNApSAcK World,https://www.gbif.org/species/3084670,2026-06-02T16:45:52+00:00
a75162a9-c39e-589f-8028-487e95132947,493,gbif:3084672,Talinum paniculatum (Jacq.) Gaertn.,Talinaceae,KNApSAcK World,https://www.gbif.org/species/3084672,2026-06-02T16:45:52+00:00
d6b5780b-2e88-5490-a0d6-b85d9b58f11b,411,gbif:3084700,Portulaca grandiflora Hook.,Portulacaceae,KNApSAcK World,https://www.gbif.org/species/3084700,2026-06-02T16:45:52+00:00
91e50387-da73-5973-a338-1120dc8db1d2,412,gbif:3084719,Portulaca oleracea L.,Portulacaceae,KNApSAcK World,https://www.gbif.org/species/3084719,2026-06-02T16:45:52+00:00
ba6f8bcf-da27-5ee3-a273-ca5732c909ee,246,gbif:3084908,Gomphrena globosa L.,Amaranthaceae,KNApSAcK World,https://www.gbif.org/species/3084908,2026-06-02T16:45:51+00:00
06609fc6-66b3-5fe9-914f-90888f85a556,30,gbif:3084923,Alternanthera philoxeroides (Mart.) Griseb.,Amaranthaceae,KNApSAcK World,https://www.gbif.org/species/3084923,2026-06-02T16:45:51+00:00
9ad40163-ef4f-50b8-8b5c-139a286a011a,31,gbif:3084939,Alternanthera sessilis (L.) R.Br. ex DC.,Amaranthaceae,KNApSAcK World,https://www.gbif.org/species/3084939,2026-06-02T16:45:51+00:00
07bd77ec-8d26-5198-80b6-747f38900216,9,gbif:3085168,Achyranthes aspera L.,Amaranthaceae,KNApSAcK World,https://www.gbif.org/species/3085168,2026-06-02T16:45:51+00:00
e23840c2-b967-5246-b462-80e00e73ae5e,112,gbif:3085191,Celosia argentea L.,Amaranthaceae,KNApSAcK World,https://www.gbif.org/species/3085191,2026-06-02T16:45:51+00:00
d9e1507f-5df9-56b9-ba5b-65a64a377b99,336,gbif:3086240,Mirabilis jalapa L.,Nyctaginaceae,KNApSAcK World,https://www.gbif.org/species/3086240,2026-06-02T16:45:51+00:00
d7f775bf-b93b-59cf-a097-2dbdb1445a3f,400,gbif:3086342,Piper retrofractum Vahl,Piperaceae,KNApSAcK World,https://www.gbif.org/species/3086342,2026-06-02T16:45:52+00:00
54746c5d-fb8c-5195-b443-14da8110e9b1,399,gbif:3086357,Piper nigrum L.,Piperaceae,KNApSAcK World,https://www.gbif.org/species/3086357,2026-06-02T16:45:52+00:00
e87d4350-ce5a-50bc-a2fa-2fe7824ed070,379,gbif:3086412,Peperomia pellucida (L.) Kunth,Piperaceae,KNApSAcK World,https://www.gbif.org/species/3086412,2026-06-02T16:45:52+00:00
fad237ac-de9a-5ea0-8719-6c78a09130c0,492,gbif:3088488,Tagetes erecta L.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3088488,2026-06-02T16:45:52+00:00
e10b66d9-86ce-5518-aaa2-6c822b89ac70,469,gbif:3105813,Sonchus arvensis L.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3105813,2026-06-02T16:45:52+00:00
7cdd19c7-1dd8-59ef-a038-f1f1ff6f5e06,535,gbif:3111754,Zinnia elegans Jacq.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3111754,2026-06-02T16:45:52+00:00
1284cd35-3323-5d6c-a448-3164847fc7b5,49,gbif:3120942,Artemisia cina O.C.Berg & Schmidt,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3120942,2026-06-02T16:45:51+00:00
05eb3d4c-41fd-573b-b118-1aebf42d6303,51,gbif:3120946,Artemisia vulgaris L.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3120946,2026-06-02T16:45:51+00:00
cdf464f9-5873-571c-8320-913fbea42519,50,gbif:3121137,Artemisia lactiflora Wall. ex DC.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3121137,2026-06-02T16:45:51+00:00
26cff3ce-c413-5a62-9884-dcc59e0d3f8e,404,gbif:3132728,Pluchea indica (L.) Less.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3132728,2026-06-02T16:45:52+00:00
c76ae9b4-c2de-5883-9293-15f5db2744a7,99,gbif:3138327,Carthamus tinctorius L.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3138327,2026-06-02T16:45:51+00:00
b129d6bc-81bd-5af4-9355-122b4cc9158e,251,gbif:3139807,Gynura japonica (Thunb.) Juel,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3139807,2026-06-02T16:45:51+00:00
74f37006-adf8-5307-8e65-834602250a2b,296,gbif:3140510,Lactuca indica L.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3140510,2026-06-02T16:45:51+00:00
210454fe-79b0-5771-b056-96a7bdcaeecb,215,gbif:3142644,Ayapana triplinervis (Vahl) R.M.King & H.Rob.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3142644,2026-06-02T16:45:51+00:00
40c99cba-3dd7-5394-a0cb-7d64d74b3249,204,gbif:3146683,Erigeron sumatrensis Retz.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3146683,2026-06-02T16:45:51+00:00
e46de574-b105-5cbd-aaa5-038b9a4ea3b4,510,gbif:3149462,Tridax procumbens L.,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3149462,2026-06-02T16:45:52+00:00
09aafced-6936-5299-a535-62d23edad055,189,gbif:3150935,Echinacea purpurea (L.) Moench,Asteraceae,KNApSAcK World,https://www.gbif.org/species/3150935,2026-06-02T16:45:51+00:00
acdb42a9-0e68-5041-8fd3-e292abf7654c,325,gbif:3152125,Melochia corchorifolia L.,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152125,2026-06-02T16:45:51+00:00
6f4f9e7e-24cb-5095-9378-79f2a270e8c2,249,gbif:3152195,Guazuma ulmifolia Lam.,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152195,2026-06-02T16:45:51+00:00
8619da7b-e7a2-581d-87f5-91a04ad2a5ea,187,gbif:3152230,Durio zibethinus Murray,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152230,2026-06-02T16:45:51+00:00
1af125da-671a-5be8-90a7-62ed68844d69,516,gbif:3152253,Urena lobata L.,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152253,2026-06-02T16:45:52+00:00
c0c1e6e4-9495-5d5f-bcda-b643b048c5a2,259,gbif:3152555,Hibiscus mutabilis L.,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152555,2026-06-02T16:45:51+00:00
e3a656be-2df9-5711-bd5b-5df103800e84,260,gbif:3152559,Hibiscus rosa-sinensis L.,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152559,2026-06-02T16:45:51+00:00
ee58b85b-9803-5888-a95d-b826f6e063c1,261,gbif:3152582,Hibiscus sabdariffa L.,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152582,2026-06-02T16:45:51+00:00
9674dd5e-2438-56d0-b94d-eeac8311aecc,5,gbif:3152634,Abutilon indicum (L.) Sweet,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152634,2026-06-02T16:45:51+00:00
1b485499-c7c1-5c44-9b4a-6032715e827f,248,gbif:3152658,Gossypium herbaceum L.,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152658,2026-06-02T16:45:51+00:00
6f8e4fe7-5fe6-5f20-a6b5-11d27f3bdb1b,1,gbif:3152706,Abelmoschus manihot (L.) Medik.,Malvaceae,KNApSAcK World,https://www.gbif.org/species/3152706,2026-06-02T16:45:51+00:00
