canonical_key,ensembl_id,gene_symbol,approved_name,uniprot_accession,uniprot_source,organism_tax_id
uniprot:Q5T890,ENSG00000182150,ERCC6L2,ercc excision repair 6 like 2,Q5T890,uniprot_swissprot,9606
uniprot:Q70SY1,ENSG00000182158,CREB3L2,camp responsive element binding protein 3 like 2,Q70SY1,uniprot_swissprot,9606
uniprot:Q86VZ1,ENSG00000182162,P2RY8,p2y receptor family member 8,Q86VZ1,uniprot_swissprot,9606
uniprot:O95185,ENSG00000182168,UNC5C,unc-5 netrin receptor c,O95185,uniprot_swissprot,9606
uniprot:Q96B86,ENSG00000182175,RGMA,repulsive guidance molecule bmp co-receptor a,Q96B86,uniprot_swissprot,9606
uniprot:P41226,ENSG00000182179,UBA7,ubiquitin like modifier activating enzyme 7,P41226,uniprot_swissprot,9606
uniprot:O15315,ENSG00000182185,RAD51B,rad51 paralog b,O15315,uniprot_swissprot,9606
uniprot:Q66PJ3,ENSG00000182196,ARL6IP4,arf like gtpase 6 interacting protein 4,Q66PJ3,uniprot_swissprot,9606
uniprot:Q16394,ENSG00000182197,EXT1,exostosin glycosyltransferase 1,Q16394,uniprot_swissprot,9606
uniprot:P34897,ENSG00000182199,SHMT2,serine hydroxymethyltransferase 2,P34897,uniprot_swissprot,9606
uniprot:Q96JK4,ENSG00000182218,HHIPL1,hhip like 1,Q96JK4,uniprot_swissprot,9606
uniprot:O75787,ENSG00000182220,ATP6AP2,atpase h+ transporting accessory protein 2,O75787,uniprot_swissprot,9606
uniprot:Q6P9G0,ENSG00000182224,CYB5D1,cytochrome b5 domain containing 1,Q6P9G0,uniprot_swissprot,9606
uniprot:Q9Y5Z0,ENSG00000182240,BACE2,beta-secretase 2,Q9Y5Z0,uniprot_swissprot,9606
uniprot:Q96LR5,ENSG00000182247,UBE2E2,ubiquitin conjugating enzyme e2 e2,Q96LR5,uniprot_swissprot,9606
uniprot:P22459,ENSG00000182255,KCNA4,potassium voltage-gated channel subfamily a member 4,P22459,uniprot_swissprot,9606
uniprot:Q99928,ENSG00000182256,GABRG3,gamma-aminobutyric acid type a receptor subunit gamma3,Q99928,uniprot_swissprot,9606
uniprot:Q5HY92,ENSG00000182263,FIGN,"fidgetin, microtubule severing factor",Q5HY92,uniprot_swissprot,9606
uniprot:Q3SXM0,ENSG00000182308,DCAF4L1,ddb1 and cul4 associated factor 4 like 1,Q3SXM0,uniprot_swissprot,9606
uniprot:P09871,ENSG00000182326,C1S,complement c1s,P09871,uniprot_swissprot,9606
uniprot:A0A1B0GV91,ENSG00000182329,KIAA2012,kiaa2012,A0A1B0GV91,uniprot_trembl,9606
uniprot:P07098,ENSG00000182333,LIPF,"lipase f, gastric type",P07098,uniprot_swissprot,9606
uniprot:P59103,ENSG00000182346,DAOA,d-amino acid oxidase activator,P59103,uniprot_swissprot,9606
uniprot:A4D1E1,ENSG00000182348,ZNF804B,zinc finger protein 804b,A4D1E1,uniprot_swissprot,9606
uniprot:Q8NAB2,ENSG00000182359,KBTBD3,kelch repeat and btb domain containing 3,Q8NAB2,uniprot_swissprot,9606
uniprot:Q9UBY8,ENSG00000182372,CLN8,cln8 transmembrane er and ergic protein,Q9UBY8,uniprot_swissprot,9606
uniprot:O95158,ENSG00000182379,NXPH4,neurexophilin 4,O95158,uniprot_swissprot,9606
uniprot:O00305,ENSG00000182389,CACNB4,calcium voltage-gated channel auxiliary subunit beta 4,O00305,uniprot_swissprot,9606
uniprot:Q8IU54,ENSG00000182393,IFNL1,interferon lambda 1,Q8IU54,uniprot_swissprot,9606
uniprot:A6NHN0,ENSG00000182447,OTOL1,otolin 1,A6NHN0,uniprot_swissprot,9606
uniprot:Q9NRE2,ENSG00000182463,TSHZ2,teashirt zinc finger homeobox 2,Q9NRE2,uniprot_swissprot,9606
uniprot:Q6ZSI9,ENSG00000182472,CAPN12,calpain 12,Q6ZSI9,uniprot_swissprot,9606
uniprot:P52292,ENSG00000182481,KPNA2,karyopherin subunit alpha 2,P52292,uniprot_swissprot,9606
uniprot:P21810,ENSG00000182492,BGN,biglycan,P21810,uniprot_swissprot,9606
uniprot:P07332,ENSG00000182511,FES,"fes proto-oncogene, tyrosine kinase",P07332,uniprot_swissprot,9606
uniprot:Q5XKR9,ENSG00000182518,VCF2,vcp nuclear cofactor family member 2,Q5XKR9,uniprot_swissprot,9606
uniprot:P53671,ENSG00000182541,LIMK2,lim domain kinase 2,P53671,uniprot_swissprot,9606
uniprot:Q6ZMD2,ENSG00000182557,SPNS3,"spns lysolipid transporter 3, sphingosine-1-phosphate (putative)",Q6ZMD2,uniprot_swissprot,9606
uniprot:Q01826,ENSG00000182568,SATB1,satb homeobox 1,Q01826,uniprot_swissprot,9606
uniprot:P07333,ENSG00000182578,CSF1R,colony stimulating factor 1 receptor,P07333,uniprot_swissprot,9606
uniprot:P54753,ENSG00000182580,EPHB3,eph receptor b3,P54753,uniprot_swissprot,9606
uniprot:Q6UW88,ENSG00000182585,EPGN,epithelial mitogen,Q6UW88,uniprot_swissprot,9606
uniprot:Q6UX34,ENSG00000182600,SNORC,secondary ossification center associated regulator of chondrocyte maturation,Q6UX34,uniprot_swissprot,9606
uniprot:Q9Y661,ENSG00000182601,HS3ST4,heparan sulfate-glucosamine 3-sulfotransferase 4,Q9Y661,uniprot_swissprot,9606
uniprot:Q9NQ66,ENSG00000182621,PLCB1,phospholipase c beta 1,Q9NQ66,uniprot_swissprot,9606
uniprot:Q8WVK7,ENSG00000182628,SKA2,spindle and kinetochore associated complex subunit 2,Q8WVK7,uniprot_swissprot,9606
uniprot:P53804,ENSG00000182670,TTC3,tetratricopeptide repeat domain 3,P53804,uniprot_swissprot,9606
uniprot:Q92953,ENSG00000182674,KCNB2,potassium voltage-gated channel subfamily b member 2,Q92953,uniprot_swissprot,9606
uniprot:Q8WUA8,ENSG00000182704,TSKU,"tsukushi, small leucine rich proteoglycan",Q8WUA8,uniprot_swissprot,9606
uniprot:P07355,ENSG00000182718,ANXA2,annexin a2,P07355,uniprot_swissprot,9606
uniprot:P49758,ENSG00000182732,RGS6,regulator of g protein signaling 6,P49758,uniprot_swissprot,9606
uniprot:Q5M8T2,ENSG00000182747,SLC35D3,solute carrier family 35 member d3,Q5M8T2,uniprot_swissprot,9606
uniprot:Q13219,ENSG00000182752,PAPPA,pappalysin 1,Q13219,uniprot_swissprot,9606
uniprot:Q8NHW3,ENSG00000182759,MAFA,maf bzip transcription factor a,Q8NHW3,uniprot_swissprot,9606
uniprot:Q9ULK0,ENSG00000182771,GRID1,glutamate ionotropic receptor delta type subunit 1,Q9ULK0,uniprot_swissprot,9606
uniprot:Q8TDS4,ENSG00000182782,HCAR2,hydroxycarboxylic acid receptor 2,Q8TDS4,uniprot_swissprot,9606
uniprot:Q7RTV2,ENSG00000182793,GSTA5,glutathione s-transferase alpha 5,Q7RTV2,uniprot_swissprot,9606
uniprot:P52943,ENSG00000182809,CRIP2,cysteine rich protein 2,P52943,uniprot_swissprot,9606
uniprot:Q9H3P7,ENSG00000182827,ACBD3,acyl-coa binding domain containing 3,Q9H3P7,uniprot_swissprot,9606
uniprot:Q63HM9,ENSG00000182836,PLCXD3,phosphatidylinositol specific phospholipase c x domain containing 3,Q63HM9,uniprot_swissprot,9606
uniprot:P06239,ENSG00000182866,LCK,"lck proto-oncogene, src family tyrosine kinase",P06239,uniprot_swissprot,9606
uniprot:P39060,ENSG00000182871,COL18A1,collagen type xviii alpha 1 chain,P39060,uniprot_swissprot,9606
uniprot:P98175,ENSG00000182872,RBM10,rna binding motif protein 10,P98175,uniprot_swissprot,9606
uniprot:P49802,ENSG00000182901,RGS7,regulator of g protein signaling 7,P49802,uniprot_swissprot,9606
uniprot:Q96MT8,ENSG00000182923,CEP63,centrosomal protein 63,Q96MT8,uniprot_swissprot,9606
uniprot:Q01844,ENSG00000182944,EWSR1,ews rna binding protein 1,Q01844,uniprot_swissprot,9606
uniprot:Q96N96,ENSG00000182957,SPATA13,spermatogenesis associated 13,Q96N96,uniprot_swissprot,9606
uniprot:O00570,ENSG00000182968,SOX1,sry-box transcription factor 1,O00570,uniprot_swissprot,9606
uniprot:Q13330,ENSG00000182979,MTA1,metastasis associated 1,Q13330,uniprot_swissprot,9606
uniprot:Q9BY67,ENSG00000182985,CADM1,cell adhesion molecule 1,Q9BY67,uniprot_swissprot,9606
uniprot:P32322,ENSG00000183010,PYCR1,pyrroline-5-carboxylate reductase 1,P32322,uniprot_swissprot,9606
uniprot:Q9BRA0,ENSG00000183011,NAA38,"n-alpha-acetyltransferase 38, natc auxiliary subunit",Q9BRA0,uniprot_swissprot,9606
uniprot:O94973,ENSG00000183020,AP2A2,adaptor related protein complex 2 subunit alpha 2,O94973,uniprot_swissprot,9606
uniprot:P32418,ENSG00000183023,SLC8A1,solute carrier family 8 member a1,P32418,uniprot_swissprot,9606
uniprot:Q9BQT8,ENSG00000183032,SLC25A21,solute carrier family 25 member 21,Q9BQT8,uniprot_swissprot,9606
uniprot:Q7RTS6,ENSG00000183034,OTOP2,otopetrin 2,Q7RTS6,uniprot_swissprot,9606
uniprot:P48539,ENSG00000183036,PCP4,purkinje cell protein 4,P48539,uniprot_swissprot,9606
uniprot:Q8IU85,ENSG00000183049,CAMK1D,calcium/calmodulin dependent protein kinase id,Q8IU85,uniprot_swissprot,9606
uniprot:Q9NSI5,ENSG00000183067,IGSF5,immunoglobulin superfamily member 5,Q9NSI5,uniprot_swissprot,9606
uniprot:Q14393,ENSG00000183087,GAS6,growth arrest specific 6,Q14393,uniprot_swissprot,9606
uniprot:P0C091,ENSG00000183090,FREM3,fras1 related extracellular matrix 3,P0C091,uniprot_swissprot,9606
uniprot:Q9BUH8,ENSG00000183092,BEGAIN,brain enriched guanylate kinase associated,Q9BUH8,uniprot_swissprot,9606
uniprot:Q9Y625,ENSG00000183098,GPC6,glypican 6,Q9Y625,uniprot_swissprot,9606
uniprot:Q96PZ7,ENSG00000183117,CSMD1,cub and sushi multiple domains 1,Q96PZ7,uniprot_swissprot,9606
uniprot:Q9Y5Y4,ENSG00000183134,PTGDR2,prostaglandin d2 receptor 2,Q9Y5Y4,uniprot_swissprot,9606
uniprot:Q9NPI8,ENSG00000183161,FANCF,fa complementation group f,Q9NPI8,uniprot_swissprot,9606
uniprot:Q9BXU9,ENSG00000183166,CALN1,calneuron 1,Q9BXU9,uniprot_swissprot,9606
uniprot:B2RU33,ENSG00000183206,POTEC,pote ankyrin domain family member c,B2RU33,uniprot_swissprot,9606
uniprot:Q9UI47,ENSG00000183230,CTNNA3,catenin alpha 3,Q9UI47,uniprot_swissprot,9606
uniprot:Q9H3Z7,ENSG00000183260,ABHD16B,abhydrolase domain containing 16b,Q9H3Z7,uniprot_swissprot,9606
uniprot:Q6UXH8,ENSG00000183287,CCBE1,collagen and calcium binding egf domains 1,Q6UXH8,uniprot_swissprot,9606
uniprot:Q5JZY3,ENSG00000183317,EPHA10,eph receptor a10,Q5JZY3,uniprot_swissprot,9606
uniprot:Q6W2J9,ENSG00000183337,BCOR,bcl6 corepressor,Q6W2J9,uniprot_swissprot,9606
uniprot:Q8IVU9,ENSG00000183346,CABCOCO1,ciliary associated calcium binding coiled-coil 1,Q8IVU9,uniprot_swissprot,9606
uniprot:Q6ZN66,ENSG00000183347,GBP6,guanylate binding protein family member 6,Q6ZN66,uniprot_swissprot,9606
uniprot:Q5HYC2,ENSG00000183354,BRD10,bromodomain containing 10,Q5HYC2,uniprot_swissprot,9606
uniprot:Q13643,ENSG00000183386,FHL3,four and a half lim domains 3,Q13643,uniprot_swissprot,9606
uniprot:P0C7I6,ENSG00000183401,CCDC159,coiled-coil domain containing 159,P0C7I6,uniprot_swissprot,9606
uniprot:P57078,ENSG00000183421,RIPK4,receptor interacting serine/threonine kinase 4,P57078,uniprot_swissprot,9606
uniprot:Q12874,ENSG00000183431,SF3A3,splicing factor 3a subunit 3,Q12874,uniprot_swissprot,9606
uniprot:Q5H9I0,ENSG00000183434,TFDP3,transcription factor dp family member 3,Q5H9I0,uniprot_swissprot,9606
uniprot:Q12879,ENSG00000183454,GRIN2A,glutamate ionotropic receptor nmda type subunit 2a,Q12879,uniprot_swissprot,9606
uniprot:A6NKC9,ENSG00000183476,SH2D7,sh2 domain containing 7,A6NKC9,uniprot_swissprot,9606
uniprot:Q96L91,ENSG00000183495,EP400,e1a binding protein p400,Q96L91,uniprot_swissprot,9606
uniprot:Q6ZN04,ENSG00000183496,MEX3B,mex-3 rna binding family member b,Q6ZN04,uniprot_swissprot,9606
uniprot:Q5VWP2,ENSG00000183508,TENT5C,terminal nucleotidyltransferase 5c,Q5VWP2,uniprot_swissprot,9606
uniprot:O95456,ENSG00000183527,PSMG1,proteasome assembly chaperone 1,O95456,uniprot_swissprot,9606
uniprot:Q5THK1,ENSG00000183530,PRR14L,proline rich 14 like,Q5THK1,uniprot_swissprot,9606
uniprot:A6NFU8,ENSG00000183571,PGPEP1L,pyroglutamyl-peptidase i like,A6NFU8,uniprot_swissprot,9606
uniprot:Q5GJ75,ENSG00000183578,TIPE3,tnf alpha induced protein 8 like 3,Q5GJ75,uniprot_swissprot,9606
uniprot:Q9ULT6,ENSG00000183579,ZNRF3,zinc and ring finger 3,Q9ULT6,uniprot_swissprot,9606
uniprot:Q71DI3,ENSG00000183598,H3C13,h3 clustered histone 13,Q71DI3,uniprot_swissprot,9606
uniprot:Q7Z4V0,ENSG00000183621,ZNF438,zinc finger protein 438,Q7Z4V0,uniprot_swissprot,9606
uniprot:P51677,ENSG00000183625,CCR3,c-c motif chemokine receptor 3,P51677,uniprot_swissprot,9606
uniprot:Q9ULZ0,ENSG00000183632,TP53TG3,tp53 target 3,Q9ULZ0,uniprot_swissprot,9606
uniprot:Q8IWN7,ENSG00000183638,RP1L1,rp1 like 1,Q8IWN7,uniprot_swissprot,9606
uniprot:O75438,ENSG00000183648,NDUFB1,nadh:ubiquinone oxidoreductase subunit b1,O75438,uniprot_swissprot,9606
uniprot:A6NNE9,ENSG00000183654,MARCHF11,membrane associated ring-ch-type finger 11,A6NNE9,uniprot_swissprot,9606
uniprot:Q9H0H3,ENSG00000183655,KLHL25,kelch like family member 25,Q9H0H3,uniprot_swissprot,9606
uniprot:Q7Z5Y6,ENSG00000183682,BMP8A,bone morphogenetic protein 8a,Q7Z5Y6,uniprot_swissprot,9606
uniprot:Q14982,ENSG00000183715,OPCML,opioid binding protein/cell adhesion molecule like,Q14982,uniprot_swissprot,9606
uniprot:Q9Y693,ENSG00000183722,LHFPL6,lhfpl tetraspan subfamily member 6,Q9Y693,uniprot_swissprot,9606
uniprot:Q99929,ENSG00000183734,ASCL2,achaete-scute family bhlh transcription factor 2,Q99929,uniprot_swissprot,9606
uniprot:Q9UHD2,ENSG00000183735,TBK1,tank binding kinase 1,Q9UHD2,uniprot_swissprot,9606
uniprot:O95503,ENSG00000183741,CBX6,chromobox 6,O95503,uniprot_swissprot,9606
uniprot:Q6ZN28,ENSG00000183742,MACC1,met transcriptional regulator macc1,Q6ZN28,uniprot_swissprot,9606
uniprot:Q6ZNF0,ENSG00000183760,ACP7,"acid phosphatase 7, tartrate resistant (putative)",Q6ZNF0,uniprot_swissprot,9606
uniprot:Q96MU8,ENSG00000183762,KREMEN1,kringle containing transmembrane protein 1,Q96MU8,uniprot_swissprot,9606
uniprot:O96017,ENSG00000183765,CHEK2,checkpoint kinase 2,O96017,uniprot_swissprot,9606
uniprot:P58012,ENSG00000183770,FOXL2,forkhead box l2,P58012,uniprot_swissprot,9606
uniprot:Q68DU8,ENSG00000183775,KCTD16,potassium channel tetramerization domain containing 16,Q68DU8,uniprot_swissprot,9606
uniprot:Q9H7S9,ENSG00000183779,ZNF703,zinc finger protein 703,Q9H7S9,uniprot_swissprot,9606
uniprot:Q8IY50,ENSG00000183780,SLC35F3,solute carrier family 35 member f3,Q8IY50,uniprot_swissprot,9606
uniprot:Q9NY65,ENSG00000183785,TUBA8,tubulin alpha 8,Q9NY65,uniprot_swissprot,9606
uniprot:P51679,ENSG00000183813,CCR4,c-c motif chemokine receptor 4,P51679,uniprot_swissprot,9606
uniprot:Q96Q07,ENSG00000183826,BTBD9,btb domain containing 9,Q96Q07,uniprot_swissprot,9606
uniprot:Q86VI3,ENSG00000183856,IQGAP3,iq motif containing gtpase activating protein 3,Q86VI3,uniprot_swissprot,9606
uniprot:Q14106,ENSG00000183864,TOB2,"transducer of erbb2, 2",Q14106,uniprot_swissprot,9606
uniprot:Q14524,ENSG00000183873,SCN5A,sodium voltage-gated channel alpha subunit 5,Q14524,uniprot_swissprot,9606
uniprot:Q8NEQ6,ENSG00000183888,SRARP,steroid receptor associated and regulated protein,Q8NEQ6,uniprot_swissprot,9606
uniprot:Q5I0X7,ENSG00000183891,TTC32,tetratricopeptide repeat domain 32,Q5I0X7,uniprot_swissprot,9606
uniprot:Q6ZSA7,ENSG00000183908,LRRC55,leucine rich repeat containing 55,Q6ZSA7,uniprot_swissprot,9606
uniprot:Q9P225,ENSG00000183914,DNAH2,dynein axonemal heavy chain 2,Q9P225,uniprot_swissprot,9606
uniprot:Q9NQR1,ENSG00000183955,KMT5A,lysine methyltransferase 5a,Q9NQR1,uniprot_swissprot,9606
uniprot:Q96L42,ENSG00000183960,KCNH8,potassium voltage-gated channel subfamily h member 8,Q96L42,uniprot_swissprot,9606
uniprot:Q8NDV1,ENSG00000184005,ST6GALNAC3,"st6 n-acetylgalactosaminide alpha-2,6-sialyltransferase 3",Q8NDV1,uniprot_swissprot,9606
uniprot:Q12974,ENSG00000184007,PTP4A2,protein tyrosine phosphatase 4a2,Q12974,uniprot_swissprot,9606
uniprot:O15393,ENSG00000184012,TMPRSS2,transmembrane serine protease 2,O15393,uniprot_swissprot,9606
uniprot:Q6IQ26,ENSG00000184014,DENND5A,denn domain containing 5a,Q6IQ26,uniprot_swissprot,9606
uniprot:Q9H267,ENSG00000184056,VPS33B,vps33b late endosome and lysosome associated,Q9H267,uniprot_swissprot,9606
uniprot:O43435,ENSG00000184058,TBX1,t-box transcription factor 1,O43435,uniprot_swissprot,9606
uniprot:Q9NPF8,ENSG00000184060,ADAP2,arfgap with dual ph domains 2,Q9NPF8,uniprot_swissprot,9606
uniprot:Q02246,ENSG00000184144,CNTN2,contactin 2,Q02246,uniprot_swissprot,9606
uniprot:P18825,ENSG00000184160,ADRA2C,adrenoceptor alpha 2c,P18825,uniprot_swissprot,9606
uniprot:Q5T7M4,ENSG00000184163,C1QTNF12,c1q and tnf related 12,Q5T7M4,uniprot_swissprot,9606
uniprot:Q14500,ENSG00000184185,KCNJ12,potassium inwardly rectifying channel subfamily j member 12,Q14500,uniprot_swissprot,9606
uniprot:A6NDG6,ENSG00000184207,PGP,phosphoglycolate phosphatase,A6NDG6,uniprot_swissprot,9606
uniprot:P51617,ENSG00000184216,IRAK1,interleukin 1 receptor associated kinase 1,P51617,uniprot_swissprot,9606
uniprot:Q9BQ75,ENSG00000184220,CMSS1,cms1 ribosomal small subunit homolog,Q9BQ75,uniprot_swissprot,9606
uniprot:Q9HC56,ENSG00000184226,PCDH9,protocadherin 9,Q9HC56,uniprot_swissprot,9606
uniprot:Q86UD1,ENSG00000184232,OAF,out at first homolog,Q86UD1,uniprot_swissprot,9606
uniprot:P47895,ENSG00000184254,ALDH1A3,aldehyde dehydrogenase 1 family member a3,P47895,uniprot_swissprot,9606
uniprot:Q16777,ENSG00000184260,H2AC20,h2a clustered histone 20,Q16777,uniprot_swissprot,9606
uniprot:Q9HB15,ENSG00000184261,KCNK12,potassium two pore domain channel subfamily k member 12,Q9HB15,uniprot_swissprot,9606
uniprot:A0A1B0GU61,ENSG00000184271,POU6F1,pou class 6 homeobox 1,A0A1B0GU61,uniprot_trembl,9606
uniprot:Q9BRN9,ENSG00000184277,TM2D3,tm2 domain containing 3,Q9BRN9,uniprot_swissprot,9606
uniprot:P09758,ENSG00000184292,TACSTD2,tumor associated calcium signal transducer 2,P09758,uniprot_swissprot,9606
uniprot:O95475,ENSG00000184302,SIX6,six homeobox 6,O95475,uniprot_swissprot,9606
uniprot:Q15139,ENSG00000184304,PRKD1,protein kinase d1,Q15139,uniprot_swissprot,9606
uniprot:Q9C0I3,ENSG00000184305,CCSER1,coiled-coil serine rich protein 1,Q9C0I3,uniprot_swissprot,9606
uniprot:O75094,ENSG00000184347,SLIT3,slit guidance ligand 3,O75094,uniprot_swissprot,9606
uniprot:P52803,ENSG00000184349,EFNA5,ephrin a5,P52803,uniprot_swissprot,9606
uniprot:Q96LK8,ENSG00000184361,SPATA32,spermatogenesis associated 32,Q96LK8,uniprot_swissprot,9606
uniprot:Q9Y446,ENSG00000184363,PKP3,plakophilin 3,Q9Y446,uniprot_swissprot,9606
uniprot:P09603,ENSG00000184371,CSF1,colony stimulating factor 1,P09603,uniprot_swissprot,9606
uniprot:Q9BYD9,ENSG00000184378,ACTRT3,actin related protein t3,Q9BYD9,uniprot_swissprot,9606
uniprot:O60733,ENSG00000184381,PLA2G6,phospholipase a2 group vi,O60733,uniprot_swissprot,9606
uniprot:Q8IZL2,ENSG00000184384,MAML2,mastermind like transcriptional coactivator 2,Q8IZL2,uniprot_swissprot,9606
uniprot:U3KPV4,ENSG00000184389,A3GALT2,"alpha 1,3-galactosyltransferase 2",U3KPV4,uniprot_swissprot,9606
uniprot:O75177,ENSG00000184402,SS18L1,ss18l1 subunit of baf chromatin remodeling complex,O75177,uniprot_swissprot,9606
uniprot:Q969P6,ENSG00000184428,TOP1MT,dna topoisomerase i mitochondrial,Q969P6,uniprot_swissprot,9606
uniprot:P35606,ENSG00000184432,COPB2,coat protein complex i subunit beta 2,P35606,uniprot_swissprot,9606
uniprot:Q9H756,ENSG00000184434,LRRC19,leucine rich repeat containing 19,Q9H756,uniprot_swissprot,9606
uniprot:P50748,ENSG00000184445,KNTC1,kinetochore associated 1,P50748,uniprot_swissprot,9606
uniprot:Q9NNW7,ENSG00000184470,TXNRD2,thioredoxin reductase 2,Q9NNW7,uniprot_swissprot,9606
uniprot:P98177,ENSG00000184481,FOXO4,forkhead box o4,P98177,uniprot_swissprot,9606
uniprot:O75365,ENSG00000184489,PTP4A3,protein tyrosine phosphatase 4a3,O75365,uniprot_swissprot,9606
uniprot:Q8WV15,ENSG00000184497,TMEM255B,transmembrane protein 255b,Q8WV15,uniprot_swissprot,9606
uniprot:P07225,ENSG00000184500,PROS1,protein s,P07225,uniprot_swissprot,9606
uniprot:P01350,ENSG00000184502,GAST,gastrin,P01350,uniprot_swissprot,9606
uniprot:Q86Y26,ENSG00000184507,NUTM1,nut midline carcinoma family member 1,Q86Y26,uniprot_swissprot,9606
uniprot:Q8N4P3,ENSG00000184508,HDDC3,hd domain containing 3,Q8N4P3,uniprot_swissprot,9606
uniprot:O14543,ENSG00000184557,SOCS3,suppressor of cytokine signaling 3,O14543,uniprot_swissprot,9606
uniprot:Q0P670,ENSG00000184560,SPEM2,spem family member 2,Q0P670,uniprot_swissprot,9606
uniprot:Q9H5Y7,ENSG00000184564,SLITRK6,slit and ntrk like family member 6,Q9H5Y7,uniprot_swissprot,9606
uniprot:Q9H1C0,ENSG00000184574,LPAR5,lysophosphatidic acid receptor 5,Q9H1C0,uniprot_swissprot,9606
uniprot:O43592,ENSG00000184575,XPOT,exportin for trna,O43592,uniprot_swissprot,9606
uniprot:Q86WV6,ENSG00000184584,STING1,stimulator of interferon response cgamp interactor 1,Q86WV6,uniprot_swissprot,9606
uniprot:Q07343,ENSG00000184588,PDE4B,phosphodiesterase 4b,Q07343,uniprot_swissprot,9606
uniprot:Q9NS40,ENSG00000184611,KCNH7,potassium voltage-gated channel subfamily h member 7,Q9NS40,uniprot_swissprot,9606
uniprot:Q99435,ENSG00000184613,NELL2,neural egfl like 2,Q99435,uniprot_swissprot,9606
uniprot:Q93074,ENSG00000184634,MED12,mediator complex subunit 12,Q93074,uniprot_swissprot,9606
uniprot:Q9UHD8,ENSG00000184640,SEPTIN9,septin 9,Q9UHD8,uniprot_swissprot,9606
uniprot:Q6UWB4,ENSG00000184647,PRSS55,serine protease 55,Q6UWB4,uniprot_swissprot,9606
uniprot:Q86SE5,ENSG00000184672,RALYL,raly rna binding protein like,Q86SE5,uniprot_swissprot,9606
uniprot:Q5JTC6,ENSG00000184675,AMER1,apc membrane recruitment protein 1,Q5JTC6,uniprot_swissprot,9606
uniprot:Q9NUA8,ENSG00000184677,ZBTB40,zinc finger and btb domain containing 40,Q9NUA8,uniprot_swissprot,9606
uniprot:Q16778,ENSG00000184678,H2BC21,h2b clustered histone 21,Q16778,uniprot_swissprot,9606
uniprot:P56747,ENSG00000184697,CLDN6,claudin 6,P56747,uniprot_swissprot,9606
uniprot:Q99719,ENSG00000184702,SEPTIN5,septin 5,Q99719,uniprot_swissprot,9606
uniprot:Q5VYX0,ENSG00000184719,RNLS,"renalase, fad dependent amine oxidase",Q5VYX0,uniprot_swissprot,9606
uniprot:Q0VD83,ENSG00000184730,APOBR,apolipoprotein b receptor,Q0VD83,uniprot_swissprot,9606
uniprot:Q9UI09,ENSG00000184752,NDUFA12,nadh:ubiquinone oxidoreductase subunit a12,Q9UI09,uniprot_swissprot,9606
uniprot:Q8IZS6,ENSG00000184786,DYNLT2,dynein light chain tctex-type 2,Q8IZS6,uniprot_swissprot,9606
uniprot:A1YPR0,ENSG00000184828,ZBTB7C,zinc finger and btb domain containing 7c,A1YPR0,uniprot_swissprot,9606
uniprot:Q569H4,ENSG00000184838,PRR16,proline rich 16,Q569H4,uniprot_swissprot,9606
uniprot:P21728,ENSG00000184845,DRD1,dopamine receptor d1,P21728,uniprot_swissprot,9606
uniprot:Q6ZSC3,ENSG00000184898,RBM43,rna binding motif protein 43,Q6ZSC3,uniprot_swissprot,9606
uniprot:Q96T52,ENSG00000184903,IMMP2L,inner mitochondrial membrane peptidase subunit 2,Q96T52,uniprot_swissprot,9606
uniprot:P51801,ENSG00000184908,CLCNKB,chloride voltage-gated channel kb,P51801,uniprot_swissprot,9606
