compound_candidate_member_id,compound_candidate_id,source_row_hash,source_compound_key,plant_id,canonical_plant_id,c_id,cas_id,metabolite,normalized_metabolite_name,normalized_metabolite_key,normalized_cas_id,normalized_cas_key,normalized_formula,normalized_formula_key,normalization_status,review_reason,chosen_pubchem_cid,chosen_chembl_id,chosen_inchi_key,chosen_smiles,member_enrichment_status,member_confidence
cmpcandm_2ef0a48b2581c08d,cmpcand_dd31dc02f79066a8,ae70f35536d855ed522ca7a4bf192494a10a70459c5159dd77c0aa3e4dbf62de,fc3b6882e7906cc2e8fccfc204bfe0735eb457323a9de00bc5f38e9392415c12,14,fb02788b-a2d7-5935-8a5a-487082c8f634,C00013402,106636-80-0,Ageconyflavone A,Ageconyflavone A,ageconyflavone_a,106636-80-0,106636800,C19H16O7,c19h16o7,ready,,10089586,,UWMIBQBUKOVZNB-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_437cebf2e3585b63,cmpcand_01556fe2794fd64c,6ee6dff0f415e8c98dfc14fb0ce07e6c06229c6dfe067eb8561137dcdfa35518,db70319998f20fa7bda9020944230fe971f03fd26765909e28a09cc235ab1c23,289,75a36dd4-e72a-5c23-83e3-9f6e9a874e12,C00034382,106644-32-0,2-Hydroxyisojatrogrossidion,2-Hydroxyisojatrogrossidion,2hydroxyisojatrogrossidion,106644-32-0,106644320,C20H28O4,c20h28o4,ready,,,CHEMBL156156,LSLWLOMYKHFTQT-IEJRGFGGSA-N,C[C@]12CC(=O)[C@@H](O)[C@](C)(CO)[C@@H]1CC[C@@]1(C)c3cocc3CC[C@H]21,conflict,0.9600
cmpcandm_f6e950e868e06f30,cmpcand_1e9f7e98af8017e0,a2ee2c9d17ff2c0570c56d797738873490f104960b0ea46b8c14233251af8d85,29e7fbe04c287a63bb2cad6564b81404ee7d3c124c91e0fa0c775e2f7c99b137,242,08d62596-c5d1-5a2e-91ea-e210c5235e5a,C00034765,106-68-3,3-Octanone,3-Octanone,3octanone,106-68-3,106683,C8H16O,c8h16o,ready,,,CHEMBL2269087,RHLVCLIPMVJYKS-UHFFFAOYSA-N,CCCCCC(=O)CC,conflict,0.9900
cmpcandm_a9f73da9103750a8,cmpcand_dbebc127ec872ac0,14808db3f276ada0be47ceb7d6d6ed695e72befe943db37b9c6c854dc34540a9,ebae854ec9db93501b4d73b43ba95242bb953ea6310df3f9a5161e485d7b67fb,463,e0eebf3a-d8a8-5f9e-83f0-e1ce7c13d71a,C00050482,106-70-7,Methyl hexanoate,Methyl hexanoate,methyl_hexanoate,106-70-7,106707,C7H14O2,c7h14o2,ready,,7824,,NUKZAGXMHTUAFE-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_53c8bc0368aa6e22,cmpcand_dbebc127ec872ac0,6ceb4c7794b029a1c137b0035cdccd384c36759455ad3e93e944549202a2a25a,a5589df2c665904193b1df38083eed0d10aa6f09b6dc2949fde557a375dfee89,235,0187160f-7aa7-596a-bb72-ae602e1dfc96,C00050482,106-70-7,Methyl hexanoate,Methyl hexanoate,methyl_hexanoate,106-70-7,106707,C7H14O2,c7h14o2,ready,,7824,,NUKZAGXMHTUAFE-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_e3e9bb3734c1a209,cmpcand_dbebc127ec872ac0,97e875f9d583e05c0d406a9e8cf843fa10b9e836de52670209967c6d21b70dd9,cab6f25adcab49efc800b01802d090dd5e4fc550bda12c6cbf1d64ff52c2d569,39,6ac5c230-db02-5815-824d-f9ade8f45627,C00050482,106-70-7,Methyl hexanoate,Methyl hexanoate,methyl_hexanoate,106-70-7,106707,C7H14O2,c7h14o2,ready,,7824,,NUKZAGXMHTUAFE-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_e3a4733b9a5b75c6,cmpcand_dbebc127ec872ac0,9d5cab96f6ee3f1d2b43e56d5da16fdf10c61e9c7a17be36c250179e706cd0d1,b0d501f6fe2dce8fbed9f6bfcf0c61f3a790526b644f6925ceebd6466d7989f6,414,b84d8af0-5c5a-5f21-954d-57b0f85c1ebb,C00050482,106-70-7,Methyl hexanoate,Methyl hexanoate,methyl_hexanoate,106-70-7,106707,C7H14O2,c7h14o2,ready,,7824,,NUKZAGXMHTUAFE-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_d50e70511e5b262a,cmpcand_dbebc127ec872ac0,c49236078b3544b082d17d5297fa0c2af10a3ec687dfea6123b3f950a5721c4b,f25fba89dfecea93608a47aeca714fb9e0c112f1108cf2c38edd66faf6fc64c2,60,42ac1560-b9da-5db9-ae25-b8b1c210ee67,C00050482,106-70-7,Methyl hexanoate,Methyl hexanoate,methyl_hexanoate,106-70-7,106707,C7H14O2,c7h14o2,ready,,7824,,NUKZAGXMHTUAFE-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_175f86634cb6299d,cmpcand_dbebc127ec872ac0,f1a15fc38bbb4765b11b4228f47778145e2ff26afafce8c4e31621c001942027,2380ea9391dfecfef4e449c757df42ca2b6dfae1e1b2b79bc1c5e11f17ba762a,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00050482,106-70-7,Methyl hexanoate,Methyl hexanoate,methyl_hexanoate,106-70-7,106707,C7H14O2,c7h14o2,ready,,7824,,NUKZAGXMHTUAFE-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_a211fe4db7a3e60d,cmpcand_b34ce492ac5dad2c,58bc0f56cf34539a82119bca22d57da9fa45f46ea905fe2270c653fc198999aa,19315c24d9b5988d3efd5585b81a965dd7a82fe5257dc076ed75b8f1d4477752,489,b9c139c7-7a56-5adc-8b88-a7b6f3aca3d1,C00039491,1067224-91-2,Jerantinine B,Jerantinine B,jerantinine_b,1067224-91-2,1067224912,C22H26N2O5,c22h26n2o5,ready,,,CHEMBL446954,BECBFSXLBJGONE-DIMUUIPOSA-N,CC[C@@]12CC(C(=O)OC)=C3Nc4cc(OC)c(O)cc4[C@@]34CCN(C[C@@H]3O[C@@H]31)[C@@H]24,conflict,0.9900
cmpcandm_ec810286d0092a95,cmpcand_65b859bf145293d8,aaecdaeb8fa5ea0629c1bf509b68ecb70f0e50d380ff38701cfd91b778c411eb,8732b1f4f785b3fd06f144f714134e4755871c996aeb9c0e586ba86608eb77b2,489,b9c139c7-7a56-5adc-8b88-a7b6f3aca3d1,C00039492,1067224-92-3,Jerantinine C,Jerantinine C,jerantinine_c,1067224-92-3,1067224923,C22H24N2O5,c22h24n2o5,ready,,,CHEMBL524639,AMYRFECRZHSHRT-FKBYEOEOSA-N,CC[C@]12C=CC(=O)N3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc(OC)c(O)cc14)[C@@H]32,conflict,0.9900
cmpcandm_f7d44430a539b873,cmpcand_235f66dda3994969,00cb3f91b2fbf29fccab34d32422cb11b418c99fe724500de9d1981cc7a40edb,6bdee41acbe9818ea79cd1fe5cda45d38b47d3f8c6cb0e68ddc2dda002b59c62,489,b9c139c7-7a56-5adc-8b88-a7b6f3aca3d1,C00039493,1067224-93-4,Jerantinine D,Jerantinine D,jerantinine_d,1067224-93-4,1067224934,C22H24N2O6,c22h24n2o6,ready,,,CHEMBL525919,NCDJGOXCXAXUIG-PVUPTQESSA-N,CC[C@@]12CC(C(=O)OC)=C3Nc4cc(OC)c(O)cc4[C@@]34CCN(C(=O)[C@@H]3O[C@@H]31)[C@@H]24,conflict,0.9900
cmpcandm_c10d1f373e4e9bd7,cmpcand_0d2cf34ebfbacdf9,3cda81cf112f96e0a51462f5cf810db55cb045e65bdcf38bd86acae746cf8302,6bcaeb8d315da1e2b4c597a0c645b9442b861b62734bc6e9575ca26e5cbabd5c,489,b9c139c7-7a56-5adc-8b88-a7b6f3aca3d1,C00039494,1067224-94-5,Jerantinine E,Jerantinine E,jerantinine_e,1067224-94-5,1067224945,C22H28N2O4,c22h28n2o4,ready,,,CHEMBL496470,ZURZSBHWLYFFBR-FKBYEOEOSA-N,CC[C@]12CCCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc(OC)c(O)cc14)[C@@H]32,conflict,0.9900
cmpcandm_819f9a9b859e76f0,cmpcand_08c0c3240b78b740,f9f20a2e84951e2bce33009099db39504242f46679dff18994131e40434a6f59,6800f3ab5ab0e347e0fee908735a008169159f18979c277ad22b6f4a7395e74b,489,b9c139c7-7a56-5adc-8b88-a7b6f3aca3d1,C00039495,1067224-95-6,Jerantinine F,Jerantinine F,jerantinine_f,1067224-95-6,1067224956,C22H26N2O5,c22h26n2o5,ready,,,CHEMBL524840,LZVMXRSCSWSPDH-MVWVFHAYSA-N,COC(=O)C1=C2Nc3cc(OC)c(O)cc3[C@@]23CCN2CC[C@@H]4OCC[C@]4(C1)[C@H]23,conflict,0.9900
cmpcandm_f836783a04ea8888,cmpcand_f25cb6a858dae693,52c13107cfe3be26e0286b2af7caa51835301ee62113b806ca715225e4bb7c56,eefe01ea912fa98c316c4b6e13ca20c604908e660ac06da5118daa8286b54554,489,b9c139c7-7a56-5adc-8b88-a7b6f3aca3d1,C00039496,1067224-96-7,Jerantinine G,Jerantinine G,jerantinine_g,1067224-96-7,1067224967,C22H24N2O5,c22h24n2o5,ready,,,CHEMBL27157,OFUQHYVLBCLSMB-UHFFFAOYSA-N,COc1ccc(C(=O)N2CCC(N3C(=O)OCc4ccccc43)CC2)c(OC)c1,conflict,0.9600
cmpcandm_8f1458a3b8edbf9f,cmpcand_fd78568e55aad639,93fd50583abaaaf104eb0d6e7ebc314f9a04862b5b4134c51b2e4002ca6d07ae,ddbf7ad46e3326e907aea354c087c5d5dfe73ab7163eed896bdcec3d1d222143,242,08d62596-c5d1-5a2e-91ea-e210c5235e5a,C00059064,106-72-9,"2,6-Dimethyl-5-heptenal","2,6-Dimethyl-5-heptenal",26dimethyl5heptenal,106-72-9,106729,C9H16O,c9h16o,ready,,,CHEMBL3184983,YGFGZTXGYTUXBA-UHFFFAOYSA-N,CC(C)=CCCC(C)C=O,conflict,0.9900
cmpcandm_18047a6e360782d5,cmpcand_adc367326b5ef3d6,559b545cb08b0a12da1532456a5e09fe32bc83f55b302fa9356ea80efb53ac44,f264567513199590c6cc8b175111746c57ac27aae2ecb6e98ab24cc3e279449b,44,d1033b03-538e-5d47-90cd-78bf85e65b59,C00053481,106-73-0,Methyl heptanoate,Methyl heptanoate,methyl_heptanoate,106-73-0,106730,C8H16O2,c8h16o2,ready,,7826,,XNCNNDVCAUWAIT-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_df9b446a186b980d,cmpcand_adc367326b5ef3d6,631fe24ccbfa030c5801a0ec68772f48eb10a8f8a42b4f31d66dbfdb7849672c,0f297670f0facc0886723e7dad2263b87220fc6bd2b5b1bdad4365db5c0ccdbc,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00053481,106-73-0,Methyl heptanoate,Methyl heptanoate,methyl_heptanoate,106-73-0,106730,C8H16O2,c8h16o2,ready,,7826,,XNCNNDVCAUWAIT-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_396a514b4eed4d05,cmpcand_8db3bbaee28ebb9c,0ceb3f3172acc23935db33cb93001f2d88feeb2a03071fab1c4cf71b1a9d4a22,b035a118c8a5d6e8f96df6552168d3cdb3fc412dadeb0587864b3b2e579d3c51,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00001158,106777-19-9,2-Carboxyarabinitol 1-phosphate,2-Carboxyarabinitol 1-phosphate,2carboxyarabinitol_1phosphate,106777-19-9,106777199,C6H13O10P,c6h13o10p,ready,,129417,,UJTMIRNFEXKGMS-ZMIZWQJLSA-N,,conflict,0.9900
cmpcandm_f9212fa88b5f183d,cmpcand_8db3bbaee28ebb9c,8cc17a2ceeaaa600110afc3f9b0644a354d1a0a2ae0f5054bed9ae13d5e33a99,2953d7202b218446e3b0599b2bc4fc718b808c059de50843652777b0ac8f8596,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00001158,106777-19-9,2-Carboxyarabinitol 1-phosphate,2-Carboxyarabinitol 1-phosphate,2carboxyarabinitol_1phosphate,106777-19-9,106777199,C6H13O10P,c6h13o10p,ready,,129417,,UJTMIRNFEXKGMS-ZMIZWQJLSA-N,,conflict,0.9900
cmpcandm_b45699d2fd422e58,cmpcand_8db3bbaee28ebb9c,c9afeb19873d32c3a06a4b538cda6f02d478cce1a225eee80bf71a44f89603bf,d78c750727c0a80eb3e8ee004f14e0f18b2ef82cb7ca5c54fdacd567c0962699,242,08d62596-c5d1-5a2e-91ea-e210c5235e5a,C00001158,106777-19-9,2-Carboxyarabinitol 1-phosphate,2-Carboxyarabinitol 1-phosphate,2carboxyarabinitol_1phosphate,106777-19-9,106777199,C6H13O10P,c6h13o10p,ready,,129417,,UJTMIRNFEXKGMS-ZMIZWQJLSA-N,,conflict,0.9900
cmpcandm_2e6faa39750853a4,cmpcand_8db3bbaee28ebb9c,d5c327d08ca500c877be0880a68f4283298258b4450552352c3159f11d26618c,fea22280b4e6a3083eb4738fc22dc9c204c030cdb15fd7aec965d796758c5508,467,493a8c4b-3b61-511b-9d08-555347344dec,C00001158,106777-19-9,2-Carboxyarabinitol 1-phosphate,2-Carboxyarabinitol 1-phosphate,2carboxyarabinitol_1phosphate,106777-19-9,106777199,C6H13O10P,c6h13o10p,ready,,129417,,UJTMIRNFEXKGMS-ZMIZWQJLSA-N,,conflict,0.9900
cmpcandm_4d33fee8181a62c5,cmpcand_a54ccda7e8c2a56c,83e08f24cf5e172d72627284853572a46c16dad89549356f0e481376dcaedd0c,671c8eb3225413ea6debe5cceb137a0e0cafdd6471e680e348ec4a9d3024cf8d,61,6ce361f3-5493-50d8-976f-54699df3da9c,C00053371,106807-34-5,Isonimolicinolide,Isonimolicinolide,isonimolicinolide,106807-34-5,106807345,C30H36O9,c30h36o9,ready,,,CHEMBL1774397,NHOIBRJOQAYBJT-IMGVWCFESA-N,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,conflict,0.9600
cmpcandm_d46ab2e0f0e49aaf,cmpcand_b3ae77679fe6ac79,5cccbba5f680b850dd75bd7fbb33d0265407d00091c029e9cec10216a4392e86,35411b022dfcdebff5b60ab4109994c809889d63ad103839cd5af6a4eff55e12,61,6ce361f3-5493-50d8-976f-54699df3da9c,C00053531,106807-35-6,Naheedin,Naheedin,naheedin,106807-35-6,106807356,C32H48O6,c32h48o6,ready,,129754,,WDFBTQUPHDHIQD-YUOXBHLDSA-N,,conflict,0.9900
cmpcandm_2852cdfc99047b12,cmpcand_fbbff9cfd855af40,dd3c1f0f61e790913338d33e09e0ab4631620d4e8c93beaa51f32fe6f36649aa,ea5717ca5b7deb13e9a047657eecf3b97b47b7688136917a435109940d7bc995,467,493a8c4b-3b61-511b-9d08-555347344dec,C00059079,106863-71-2,Petunidin 3-coumaroylrutinoside 5-glucoside,Petunidin 3-coumaroylrutinoside 5-glucoside,petunidin_3coumaroylrutinoside_5glucoside,106863-71-2,106863712,C43H49O23,c43h49o23,ready,,9897848,,BXEZTCOKOLHMKY-PJUZUSDESA-O,,matched,0.9900
cmpcandm_ae86f7fe51407dbb,cmpcand_13562c33e3a31442,3ad4adc3aec541f8bf7b43f0dcfff4fa3a5b3c0dfa5da519d1f720f5db4704df,f14e0366d9e15abf5780ae2eea1569b59b3ead3a4da821afbcd00ac4889c5bbc,525,2772c6e1-69e9-5a24-9abc-33fd1944a2bf,C00031083,106894-28-4,Previtexilactone,Previtexilactone,previtexilactone,106894-28-4,106894284,C22H34O5,c22h34o5,ready,,,CHEMBL2391699,VMSPIYCFMMEMSY-HREPXLEDSA-N,CC(=O)O[C@@H]1C[C@@H](C)[C@]2(CC[C@]3(COC(=O)C3)O2)[C@@]2(C)CCCC(C)(C)[C@H]12,conflict,0.9900
cmpcandm_a14e4ce9aba369f3,cmpcand_7c65ad409557f7af,41e3e771554345de41d5bb1105f7ccf40b8f22752a2408745f2b4de0c517d541,b8d600a259db31635a8322535872d767f160f81e1526f9f974c7f9b5a5bcfec3,394,0d6adc23-9d12-5626-bfa7-0f66658f0f35,C00054493,106894-30-8,"2,3:5,6-Diepoxy-14,17,20-trihydroxy-1-oxowith-24-enolide","2,3:5,6-Diepoxy-14,17,20-trihydroxy-1-oxowith-24-enolide",2356diepoxy141720trihydroxy1oxowith24enolide,106894-30-8,106894308,C28H38O8,c28h38o8,ready,,163184154,,MOAQPAGVSDJBTR-DEHAEFHPSA-N,,conflict,0.9700
cmpcandm_0d4696746fac07d6,cmpcand_f62c2d5dba2b3af9,1f67187861ac94367087f59cde0a41c7a12625b5abcca73224afa44a94c77e24,188c6b7bff1c3bc0c7e583ac6be00cbf9a4dc4245f64bfcbb8b98035debf98a9,394,0d6adc23-9d12-5626-bfa7-0f66658f0f35,C00056411,106894-31-9,"3,6-Epoxy-4,5,17,20-tetrahydroxy-1-oxowitha-14,24-dienolide","3,6-Epoxy-4,5,17,20-tetrahydroxy-1-oxowitha-14,24-dienolide",36epoxy451720tetrahydroxy1oxowitha1424dienolide,106894-31-9,106894319,C28H38O8,c28h38o8,ready,,163183945,,YZKXYOSYQKJNOD-HWBXXZGMSA-N,,conflict,0.9900
cmpcandm_deec2eb664ccbfde,cmpcand_35e1d0490a0c8a3e,845748b69a518992ac240cc750077c1854e6329b74508b63879481cae3ce2975,25765986473e95129e24384e673588e5f33c1b12bf978c5bf82c510b9fe0d9c1,236,b252fed9-4162-50ae-b814-b7993e23f234,C00030107,106897-03-4,Demethylcalabaxanthone,Demethylcalabaxanthone,demethylcalabaxanthone,106897-03-4,106897034,C23H22O5,c23h22o5,ready,,,CHEMBL564653,SDKLJUCURHMDBQ-UHFFFAOYSA-N,CC(C)=CCc1c(O)ccc2oc3cc4c(c(O)c3c(=O)c12)C=CC(C)(C)O4,conflict,0.9900
cmpcandm_335b174f60752105,cmpcand_a6b278bbc51b5c2a,72da6c7e305dc8db13e3a1a9a98a58418ccdb30a64399b0344a86fbbeda1751a,f9c97d0648a613cd35218970ed7dc035e6bda81cae9eac0493941f461c86cca8,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00059065,106-90-1,Glycidyl acrylate,Glycidyl acrylate,glycidyl_acrylate,106-90-1,106901,C6H8O3,c6h8o3,ready,,7836,,RPQRDASANLAFCM-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_217d95392ad6d3e1,cmpcand_68baa16a8e37324e,9ac24ba2a6b21f622f5c96b94423f2097742daf22a7246b903b6c5daa4b728a0,a4a0e68a2a671a83c87ab5ba59e7f7a1133783d9b4eca4239e2c81ce30097ae4,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00059066,106-93-4,"1,2-Dibromoethane","1,2-Dibromoethane",12dibromoethane,106-93-4,106934,C2H4Br2,c2h4br2,ready,,,CHEMBL452370,PAAZPARNPHGIKF-UHFFFAOYSA-N,BrCCBr,conflict,0.9900
cmpcandm_ddbe2722f95da56f,cmpcand_ff921256f92ddf98,869eac2ad38662dd04a77abe47b6a3ebece5d56f0d33643e88a0a918c9913955,677e8b5b853078c267a7b9bb077ef3c39b355ebcaa4c4f45004d3b8a2b2f3498,345,cfed09a3-069d-5efb-b082-9a7538b5b248,C00050785,106975-21-7,erythro-Murrangatin,erythro-Murrangatin,erythromurrangatin,106975-21-7,106975217,C15H16O5,c15h16o5,ready,,,CHEMBL106799,UWBTYKOSJYOAPA-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(C)(C)C=C(C(=O)O)C2=O,conflict,0.9600
cmpcandm_de126032b7de49a2,cmpcand_0638f5f11b10a65a,43e570d53fb249005a4e3c22bc82b75962ad8d698090dd2cb166421a0dbfb5b2,cc5188b08a5fd2ec4c849e314ab2a6f091d342ba14503dfd10f82cd1b7c90a50,365,384a8fa5-2563-55d9-92d8-bf83d7683747,C00059067,106-99-0,"1,3-Butadiene","1,3-Butadiene",13butadiene,106-99-0,106990,C4H6,c4h6,ready,,,CHEMBL537970,KAKZBPTYRLMSJV-UHFFFAOYSA-N,C=CC=C,conflict,0.9900
cmpcandm_c99ad3f6afc55250,cmpcand_8defb47812365229,bd9eedad00c3788ca9f50c31f47fc721cc328406cc87e49dbf27d3bd5eee6a51,eba1d664e70d1f84c631a16d844c65de8b5345ca4dfc929e5fcb62284f12bdee,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00052796,107-02-8,Acraldehyde,Acraldehyde,acraldehyde,107-02-8,107028,C3H4O,c3h4o,ready,,,CHEMBL721,HGINCPLSRVDWNT-UHFFFAOYSA-N,C=CC=O,conflict,0.9900
cmpcandm_e140792bb5e470e5,cmpcand_4999ee0c0a369643,23fe5aad6c1bfc6e3088d4b2e364bdc78cc93869c5d25c635104a0950e4af455,df7f0ba814f697020788763be6426041c74338190d895c512bd9e73833a0d334,467,493a8c4b-3b61-511b-9d08-555347344dec,C00001267,107-03-9,Propane-1-thiol,Propane-1-thiol,propane1thiol,107-03-9,107039,C3H8S,c3h8s,ready,,,CHEMBL1236818,SUVIGLJNEAMWEG-UHFFFAOYSA-N,CCCS,conflict,0.9900
cmpcandm_815da7356b660038,cmpcand_4999ee0c0a369643,84f65216ebf313d5e37911e7a13fd01a24d7261b4ee078ce368625ace10b7409,0f6368403bdadcd8da84f0c3074312c21ba743f9328157d66c6abbd60ea86c7e,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00001267,107-03-9,Propane-1-thiol,Propane-1-thiol,propane1thiol,107-03-9,107039,C3H8S,c3h8s,ready,,,CHEMBL1236818,SUVIGLJNEAMWEG-UHFFFAOYSA-N,CCCS,conflict,0.9900
cmpcandm_d65548a26e4a2a8b,cmpcand_4999ee0c0a369643,c540b461c96a45fd4b0b2c13209d2945c92e40b5c875ac7cdd5aae0e6a427b42,79f0375575d22d2348002ef79fa74db0b7a0b6b642acb38748486e9fad8bb61e,187,8619da7b-e7a2-581d-87f5-91a04ad2a5ea,C00001267,107-03-9,Propane-1-thiol,Propane-1-thiol,propane1thiol,107-03-9,107039,C3H8S,c3h8s,ready,,,CHEMBL1236818,SUVIGLJNEAMWEG-UHFFFAOYSA-N,CCCS,conflict,0.9900
cmpcandm_c759e8fab0e88e9d,cmpcand_4999ee0c0a369643,df369f22e2c14811ef9ef0529e6cb036bfa78c8444d38f42a32073ce21839a97,48b3abc12b44903e71f60e89b8d5161d527c8ab830bd28bfcecb00565cdf75c4,20,598ec78f-d280-5fcc-b8bb-c2acc0957374,C00001267,107-03-9,Propane-1-thiol,Propane-1-thiol,propane1thiol,107-03-9,107039,C3H8S,c3h8s,ready,,,CHEMBL1236818,SUVIGLJNEAMWEG-UHFFFAOYSA-N,CCCS,conflict,0.9900
cmpcandm_0a2f9dd604ce8232,cmpcand_120af5f0ab2a59bf,0f20c64e6e6b793b28f0bb72fe79d1bdf1cc8338c2b89fc1c5088d5a59590126,ac6b6a4334486f20cb7e17e9ef50ebdbe0fce267721e107e7b79e1def964d4bf,165,bac11d3d-45c1-5f6b-93ee-b5b7d6658bc4,C00059085,1070863-82-9,"6-beta-D-Glucopyranosyl-3,5,7-trihydroxy-2-(3,4,5-trihydroxyphenyl)-4H-1-benzopyran-4-one","6-beta-D-Glucopyranosyl-3,5,7-trihydroxy-2-(3,4,5-trihydroxyphenyl)-4H-1-benzopyran-4-one",6betadglucopyranosyl357trihydroxy2345trihydroxyphenyl4h1benzopyran4one,1070863-82-9,1070863829,C21H20O13,c21h20o13,ready,,,CHEMBL1159648,YGCKNOKMTPOBEC-VGZKLMAASA-N,O=c1c(O[C@]2(O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,conflict,0.9600
cmpcandm_7c437b919a3a002c,cmpcand_6d42fba99e6c69c1,7467f221d68242d2a8076ba8aa3ead03f9a065056bba0480de3519cc94a59b8f,b9fa29330ef70de769c9109859dd75bb270886069f9fbf84d574d6f61515c483,80,2a2bb525-2b32-5550-a721-51d0ea347405,C00059086,1070970-62-5,Heneicosanol,Heneicosanol,heneicosanol,1070970-62-5,1070970625,C21H44O,c21h44o,ready,,85014,,FIPPFBHCBUDBRR-UHFFFAOYSA-N,,matched,0.9900
cmpcandm_04694fc8b4a3503f,cmpcand_cb2ea5e3bee1ffc2,1903cd1d55fb93ed9aed3ee6cfa8e726f79d3e8c78867df3eee154846adfedb0,5a4cc5a58630213dccbca81297cdbb2a263b856c96df174c86c5d7ab2bfeb4b2,96,c477b8f8-e78f-5e79-a309-76b5966d0a24,C00056414,1071765-31-5,S-(1-Methylhexyl)cysteine,S-(1-Methylhexyl)cysteine,s1methylhexylcysteine,1071765-31-5,1071765315,C10H21NO2S,c10h21no2s,ready,,,CHEMBL2164455,OCHZJRQCQXNQFN-UHFFFAOYSA-N,CCOC(=O)C(CS)CCCCCN,conflict,0.9600
cmpcandm_fbf79e6045c0004e,cmpcand_249ca416c623b666,477b67579863af69000a64b4c8f6ec388c46e6e033bef7da59ea3a8f8874faf8,23896d7a62bf2e739de501a27f0bbeb340868d6d15776683a7499d0d920fa271,242,08d62596-c5d1-5a2e-91ea-e210c5235e5a,C00053267,1071-83-6,Glyphosate,Glyphosate,glyphosate,1071-83-6,1071836,C3H8NO5P,c3h8no5p,ready,,,CHEMBL95764,XDDAORKBJWWYJS-UHFFFAOYSA-N,O=C(O)CNCP(=O)(O)O,conflict,0.9900
cmpcandm_c9f23564c7ec7dd7,cmpcand_249ca416c623b666,c41883bb686cfae669e62e281c15716220863c09f981ee8e621c7b48b8f05141,8bce3f60a6ee66b022c6e6801645ff8c828d33c820ae7d8001b17a40d5d89b89,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00053267,1071-83-6,Glyphosate,Glyphosate,glyphosate,1071-83-6,1071836,C3H8NO5P,c3h8no5p,ready,,,CHEMBL95764,XDDAORKBJWWYJS-UHFFFAOYSA-N,O=C(O)CNCP(=O)(O)O,conflict,0.9900
cmpcandm_52340bd96547b01b,cmpcand_c54957aacebe1b00,b51c44fe98e2e6f5f81912c993ce65076761a4921491c6a764e134448e2ac51e,ed1f407d0dccd3d998980841918e54dc60f4f6392d8d6f85afe05aeca090f2d9,23,49061609-9ae6-568a-a985-cd7300ccd76b,C00054002,107-18-6,Allyl alcohol,Allyl alcohol,allyl_alcohol,107-18-6,107186,C3H6O,c3h6o,ready,,,CHEMBL234926,XXROGKLTLUQVRX-UHFFFAOYSA-N,C=CCO,conflict,0.9900
cmpcandm_a240082b3a54c2a3,cmpcand_51a04eb403328049,c0cdac86afcb6b58082d06d9df7fc2d6146b1fe13919764c16a54d19c34d143d,3a740c794a844186848b57abdc422011695fef4291c2a6a0b13eda3eb4041992,239,d95dc1a7-a51a-5e58-a778-0a4890fc7f2f,C00005884,"107190-70-5,111957-48-3",Kaempferol 3-[6'''-p-coumarylglucosyl-(1->2)-rhamnoside],Kaempferol 3-[6'''-p-coumarylglucosyl-(1->2)-rhamnoside],kaempferol_36pcoumarylglucosyl12rhamnoside,107190-70-5,107190705,C36H36O17,c36h36o17,ready,,14100221,,KAJMZANRKFVVKV-NYYWCZLTSA-N,,conflict,0.9900
